Currency,Rate,Base,Timestamp,Date
KPW,169.966996,USD,1179590400,20070519
KRW,933.878728,USD,1179590400,20070519
KWD,0.28912,USD,1179590400,20070519
KZT,120.224718,USD,1179590400,20070519
LAK,9584.061957,USD,1179590400,20070519
LBP,1508.774579,USD,1179590400,20070519
LKR,110.862906,USD,1179590400,20070519
LRD,61.476694,USD,1179590400,20070519
LSL,7.047573,USD,1179590400,20070519
LTL,2.561995,USD,1179590400,20070519
LVL,0.521484,USD,1179590400,20070519
LYD,1.275233,USD,1179590400,20070519
MAD,8.301554,USD,1179590400,20070519
MDL,12.440242,USD,1179590400,20070519
MKD,45.532685,USD,1179590400,20070519
MMK,6.51,USD,1179590400,20070519
MNT,1162.175989,USD,1179590400,20070519
MOP,8.054018,USD,1179590400,20070519
MRO,254.000563,USD,1179590400,20070519
MTL,0.319305,USD,1179590400,20070519
MUR,30.824797,USD,1179590400,20070519
MVR,12.805,USD,1179590400,20070519
MWK,138.978953,USD,1179590400,20070519
MXN,10.808808,USD,1179590400,20070519
MYR,3.40099,USD,1179590400,20070519
NAD,7.058175,USD,1179590400,20070519
NGN,127.860217,USD,1179590400,20070519
NIO,18.050907,USD,1179590400,20070519
NOK,6.05859,USD,1179590400,20070519
NPR,67.371236,USD,1179590400,20070519
NZD,1.37094,USD,1179590400,20070519
OMR,0.384497,USD,1179590400,20070519
PAB,1.0,USD,1179590400,20070519
PEN,3.162757,USD,1179590400,20070519
PGK,2.957333,USD,1179590400,20070519
PHP,46.62217,USD,1179590400,20070519
PKR,60.815007,USD,1179590400,20070519
PLN,2.810121,USD,1179590400,20070519
PYG,5124.808745,USD,1179590400,20070519
QAR,3.64,USD,1179590400,20070519
RON,2.428583,USD,1179590400,20070519
RUB,25.741229,USD,1179590400,20070519
RWF,547.27277,USD,1179590400,20070519
SAR,3.75025,USD,1179590400,20070519
SBD,7.103963,USD,1179590400,20070519
SCR,6.131275,USD,1179590400,20070519
SEK,6.834732,USD,1179590400,20070519
SGD,1.524515,USD,1179590400,20070519
SHP,0.506979,USD,1179590400,20070519
SKK,25.102731,USD,1179590400,20070519
SLL,2959.774817,USD,1179590400,20070519
SOS,1334.794376,USD,1179590400,20070519
STD,13447.462789,USD,1179590400,20070519
SVC,8.748828,USD,1179590400,20070519
SYP,51.909964,USD,1179590400,20070519
SZL,7.050903,USD,1179590400,20070519
THB,33.000422,USD,1179590400,20070519
TJS,3.4391,USD,1179590400,20070519
TND,1.299811,USD,1179590400,20070519
TOP,2.031597,USD,1179590400,20070519
TRY,1.328514,USD,1179590400,20070519
TTD,6.2505,USD,1179590400,20070519
TWD,33.427235,USD,1179590400,20070519
TZS,1269.996661,USD,1179590400,20070519
UAH,5.014996,USD,1179590400,20070519
UGX,1687.999481,USD,1179590400,20070519
USD,1.0,USD,1179590400,20070519
UYU,27.052293,USD,1179590400,20070519
UZS,1258.150924,USD,1179590400,20070519
VEF,2.15,USD,1179590400,20070519
VND,16044.980856,USD,1179590400,20070519
VUV,100.824813,USD,1179590400,20070519
WST,2.614706,USD,1179590400,20070519
XAF,496.411658,USD,1179590400,20070519
XCD,2.678189,USD,1179590400,20070519
XDR,0.65887,USD,1179590400,20070519
XOF,486.636648,USD,1179590400,20070519
XPF,89.872353,USD,1179590400,20070519
YER,198.299795,USD,1179590400,20070519
ZAR,7.032097,USD,1179590400,20070519
ZMK,3989.995826,USD,1179590400,20070519
ZWD,250.985353,USD,1179590400,20070519
