Currency,Rate,Base,Timestamp,Date
MYR,3.79989,USD,1084982400,20040519
NAD,6.712934,USD,1084982400,20040519
NGN,132.993183,USD,1084982400,20040519
NIO,15.696129,USD,1084982400,20040519
NOK,6.911805,USD,1084982400,20040519
NPR,73.971101,USD,1084982400,20040519
NZD,1.646011,USD,1084982400,20040519
OMR,0.384497,USD,1084982400,20040519
PAB,1.0,USD,1084982400,20040519
PEN,3.484088,USD,1084982400,20040519
PGK,3.179628,USD,1084982400,20040519
PHP,55.733589,USD,1084982400,20040519
PKR,57.711064,USD,1084982400,20040519
PLN,3.927016,USD,1084982400,20040519
PYG,5987.181933,USD,1084982400,20040519
QAR,3.64,USD,1084982400,20040519
RON,3.372858,USD,1084982400,20040519
RUB,28.98293,USD,1084982400,20040519
RWF,558.470323,USD,1084982400,20040519
SAR,3.749975,USD,1084982400,20040519
SBD,7.609948,USD,1084982400,20040519
SCR,5.174725,USD,1084982400,20040519
SEK,7.594485,USD,1084982400,20040519
SGD,1.713938,USD,1084982400,20040519
SHP,0.561008,USD,1084982400,20040519
SIT,199.432459,USD,1084982400,20040519
SKK,33.570688,USD,1084982400,20040519
SLL,2644.856543,USD,1084982400,20040519
SOS,2614.858954,USD,1084982400,20040519
STD,8694.538994,USD,1084982400,20040519
SVC,8.747909,USD,1084982400,20040519
SYP,52.622791,USD,1084982400,20040519
SZL,6.712934,USD,1084982400,20040519
THB,40.717998,USD,1084982400,20040519
TJS,2.783217,USD,1084982400,20040519
TND,1.322607,USD,1084982400,20040519
TOP,2.019394,USD,1084982400,20040519
TRY,1.550532,USD,1084982400,20040519
TTD,6.2505,USD,1084982400,20040519
TWD,33.454478,USD,1084982400,20040519
TZS,1123.00342,USD,1084982400,20040519
UAH,5.329541,USD,1084982400,20040519
UGX,1817.504994,USD,1084982400,20040519
USD,1.0,USD,1084982400,20040519
UYU,29.767548,USD,1084982400,20040519
UZS,1005.913754,USD,1084982400,20040519
VEF,1.919252,USD,1084982400,20040519
VND,15702.038369,USD,1084982400,20040519
VUV,115.319962,USD,1084982400,20040519
WST,2.822903,USD,1084982400,20040519
XAF,546.688166,USD,1084982400,20040519
XCD,2.694339,USD,1084982400,20040519
XDR,0.691483,USD,1084982400,20040519
XOF,547.132371,USD,1084982400,20040519
XPF,99.534323,USD,1084982400,20040519
YER,184.470173,USD,1084982400,20040519
ZAR,6.7342,USD,1084982400,20040519
ZMK,4725.004325,USD,1084982400,20040519
ZWD,5295.355597,USD,1084982400,20040519
