Currency,Rate,Base,Timestamp,Date
TJS,2.784998,USD,1116518400,20050519
TND,1.274499,USD,1116518400,20050519
TOP,1.909926,USD,1116518400,20050519
TRY,1.365449,USD,1116518400,20050519
TTD,6.25375,USD,1116518400,20050519
TWD,31.290515,USD,1116518400,20050519
TZS,1116.997595,USD,1116518400,20050519
UAH,5.013488,USD,1116518400,20050519
UGX,1774.750206,USD,1116518400,20050519
USD,1.0,USD,1116518400,20050519
UYU,24.279996,USD,1116518400,20050519
UZS,1096.559089,USD,1116518400,20050519
VEF,2.1473,USD,1116518400,20050519
VND,15834.974134,USD,1116518400,20050519
VUV,111.209749,USD,1116518400,20050519
WST,2.685566,USD,1116518400,20050519
XAF,518.840427,USD,1116518400,20050519
XCD,2.689956,USD,1116518400,20050519
XDR,0.670013,USD,1116518400,20050519
XOF,518.840427,USD,1116518400,20050519
XPF,94.355128,USD,1116518400,20050519
YER,186.467437,USD,1116518400,20050519
ZAR,6.39823,USD,1116518400,20050519
ZMK,4637.496532,USD,1116518400,20050519
ZWD,6163.095904,USD,1116518400,20050519
